id,parent_id,kind,title,status,priority,parallel_policy,tags,depends_on_count,checkpoint_count,gate_count,consumes_interface_count,exclusive_paths,read_paths,forbidden_paths,shared_locks,next_action
CE-CCP1-A03-002,CE-CCP1-A03-000,task,Define Cellerator ownership of exact certification,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_cellerator_ownership_of_exact_certification.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_cellerator_ownership_of_exact_certification_v1.hh;tests/compiler/a03/define_cellerator_ownership_of_exact_certification_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define cellerator ownership of exact certification in the isolated A03 lane, add the focused ce_ccp1_a03_002 gate, and publish a source-linked receipt."
CE-CCP1-A03-003,CE-CCP1-A03-000,task,Define Cellerator ownership of atom semantics,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_cellerator_ownership_of_atom_semantics.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_cellerator_ownership_of_atom_semantics_v1.hh;tests/compiler/a03/define_cellerator_ownership_of_atom_semantics_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define cellerator ownership of atom semantics in the isolated A03 lane, add the focused ce_ccp1_a03_003 gate, and publish a source-linked receipt."
CE-CCP1-A03-004,CE-CCP1-A03-000,task,Define Cellerator ownership of typed composition and grammar,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_cellerator_ownership_of_typed_composition_and_gra.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_cellerator_ownership_of_typed_composition_and_gra_v1.hh;tests/compiler/a03/define_cellerator_ownership_of_typed_composition_and_gra_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define cellerator ownership of typed composition and grammar in the isolated A03 lane, add the focused ce_ccp1_a03_004 gate, and publish a source-linked receipt."
CE-CCP1-A03-005,CE-CCP1-A03-000,task,Define Cellerator ownership of basis selection,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_cellerator_ownership_of_basis_selection.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_cellerator_ownership_of_basis_selection_v1.hh;tests/compiler/a03/define_cellerator_ownership_of_basis_selection_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define cellerator ownership of basis selection in the isolated A03 lane, add the focused ce_ccp1_a03_005 gate, and publish a source-linked receipt."
CE-CCP1-A03-006,CE-CCP1-A03-000,task,Define Cellerator ownership of superatom promotion,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_cellerator_ownership_of_superatom_promotion.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_cellerator_ownership_of_superatom_promotion_v1.hh;tests/compiler/a03/define_cellerator_ownership_of_superatom_promotion_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define cellerator ownership of superatom promotion in the isolated A03 lane, add the focused ce_ccp1_a03_006 gate, and publish a source-linked receipt."
CE-CCP1-A03-007,CE-CCP1-A03-000,task,Split persistent partial semantics from partial storage,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/split_persistent_partial_semantics_from_partial_storage.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/split_persistent_partial_semantics_from_partial_storage_v1.hh;tests/compiler/a03/split_persistent_partial_semantics_from_partial_storage_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement split persistent partial semantics from partial storage in the isolated A03 lane, add the focused ce_ccp1_a03_007 gate, and publish a source-linked receipt."
CE-CCP1-A03-008,CE-CCP1-A03-000,task,Define Cellerator ownership of global operation/program IR,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_cellerator_ownership_of_global_operation_program.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_cellerator_ownership_of_global_operation_program_v1.hh;tests/compiler/a03/define_cellerator_ownership_of_global_operation_program_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define cellerator ownership of global operation/program ir in the isolated A03 lane, add the focused ce_ccp1_a03_008 gate, and publish a source-linked receipt."
CE-CCP1-A03-009,CE-CCP1-A03-000,task,Define Cellerator ownership of portable schedule compilation,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_cellerator_ownership_of_portable_schedule_compila.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_cellerator_ownership_of_portable_schedule_compila_v1.hh;tests/compiler/a03/define_cellerator_ownership_of_portable_schedule_compila_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define cellerator ownership of portable schedule compilation in the isolated A03 lane, add the focused ce_ccp1_a03_009 gate, and publish a source-linked receipt."
CE-CCP1-A03-010,CE-CCP1-A03-000,task,Define the retained CellShard concrete application boundary,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_the_retained_cellshard_concrete_application_bound.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_the_retained_cellshard_concrete_application_bound_v1.hh;tests/compiler/a03/define_the_retained_cellshard_concrete_application_bound_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define the retained cellshard concrete application boundary in the isolated A03 lane, add the focused ce_ccp1_a03_010 gate, and publish a source-linked receipt."
CE-CCP1-A03-011,CE-CCP1-A03-000,task,Define temporary compiler-to-CellShard migration adapters,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_temporary_compiler_to_cellshard_migration_adapter.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_temporary_compiler_to_cellshard_migration_adapter_v1.hh;tests/compiler/a03/define_temporary_compiler_to_cellshard_migration_adapter_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define temporary compiler-to-cellshard migration adapters in the isolated A03 lane, add the focused ce_ccp1_a03_011 gate, and publish a source-linked receipt."
CE-CCP1-A03-012,CE-CCP1-A03-000,task,Define Cellerator ruleset export consumed by CellShard,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/define_cellerator_ruleset_export_consumed_by_cellshard.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/define_cellerator_ruleset_export_consumed_by_cellshard_v1.hh;tests/compiler/a03/define_cellerator_ruleset_export_consumed_by_cellshard_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement define cellerator ruleset export consumed by cellshard in the isolated A03 lane, add the focused ce_ccp1_a03_012 gate, and publish a source-linked receipt."
CE-CCP1-A03-013,CE-CCP1-A03-000,task,Reconcile old JBC documentation and active-run status,planned,848,serial_in_lane,a03;compiler-migration;leaf,1,0,1,0,docs/compiler/migration;docs/compiler/migration/reconcile_old_jbc_documentation_and_active_run_status.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/reconcile_old_jbc_documentation_and_active_run_status_v1.hh;tests/compiler/a03/reconcile_old_jbc_documentation_and_active_run_status_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement reconcile old jbc documentation and active-run status in the isolated A03 lane, add the focused ce_ccp1_a03_013 gate, and publish a source-linked receipt."
CE-CCP1-A03-014,CE-CCP1-A03-000,validation_task,Freeze the compiler-ownership rehoming contract,planned,848,serial_in_lane,a03;compiler-migration;leaf,2,1,1,1,docs/compiler/migration;docs/compiler/migration/freeze_the_compiler_ownership_rehoming_contract.md;include/Cellerator/compiler/migration;include/Cellerator/compiler/migration/freeze_the_compiler_ownership_rehoming_contract_v1.hh;tests/compiler/a03/freeze_the_compiler_ownership_rehoming_contract_test.cc,components/CellShard/include/CellShard/compiler;components/CellShard/src/compiler;include/Cellerator;planning/jbc-preledger-v1,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze the compiler-ownership rehoming contract in the isolated A03 lane, add the focused ce_ccp1_a03_014 gate, and publish a source-linked receipt."
CE-CCP1-A04-000,CE-CCP1-P00,workstream,Proposed compiler directory and central-file ownership structure,planned,897,serial_lane,workstream;a04;repository-layout,0,0,0,0,docs/compiler/source-layout,CMakeLists.txt;include/Cellerator;src;tools;tests;bench;cmake;docs/language,CMakeLists.txt;src/CMakeLists.txt;tools/CMakeLists.txt;tests/CMakeLists.txt;bench/CMakeLists.txt;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;.gitmodules;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;cmake/compiler/CelleratorCompilerTargets.cmake,,Claim A04-001 after milestone prerequisites are reached.
CE-CCP1-A04-001,CE-CCP1-A04-000,validation_task,Freeze the public compiler header tree,planned,847,serial_in_lane,a04;repository-layout;leaf,0,0,1,0,docs/compiler/source-layout;docs/compiler/source-layout/freeze_the_public_compiler_header_tree.md;tests/compiler/a04/freeze_the_public_compiler_header_tree_test.cc,CMakeLists.txt;bench;cmake;docs/language;include/Cellerator;src;tests;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze the public compiler header tree in the isolated A04 lane, add the focused ce_ccp1_a04_001 gate, and publish a source-linked receipt."
CE-CCP1-A04-002,CE-CCP1-A04-000,validation_task,Freeze the compiler implementation tree,planned,847,serial_in_lane,a04;repository-layout;leaf,1,0,1,0,docs/compiler/source-layout;docs/compiler/source-layout/freeze_the_compiler_implementation_tree.md;tests/compiler/a04/freeze_the_compiler_implementation_tree_test.cc,CMakeLists.txt;bench;cmake;docs/language;include/Cellerator;src;tests;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze the compiler implementation tree in the isolated A04 lane, add the focused ce_ccp1_a04_002 gate, and publish a source-linked receipt."
CE-CCP1-A04-003,CE-CCP1-A04-000,validation_task,Freeze compiler executable locations,planned,847,serial_in_lane,a04;repository-layout;leaf,1,0,1,0,docs/compiler/source-layout;docs/compiler/source-layout/freeze_compiler_executable_locations.md;tests/compiler/a04/freeze_compiler_executable_locations_test.cc,CMakeLists.txt;bench;cmake;docs/language;include/Cellerator;src;tests;tools,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze compiler executable locations in the isolated A04 lane, add the focused ce_ccp1_a04_003 gate, and publish a source-linked receipt."
